fund_id,date,bps_rate
29659229,14/04/2023,0.003302803
29659229,15/04/2023,0.001950917
29659229,16/04/2023,0.003500007
29659229,17/04/2023,0.000459572
29659229,18/04/2023,0.004281383
29659229,19/04/2023,0.004996166
29659229,20/04/2023,-0.003173806
29659229,21/04/2023,0.002848404
29659229,22/04/2023,-0.001422202
29659229,23/04/2023,0.001745024
29659229,24/04/2023,0.002829305
29659229,25/04/2023,0.001428917
29659229,26/04/2023,-0.003739509
29659229,27/04/2023,-0.004782309
29659229,28/04/2023,0.004239786
29659229,29/04/2023,-0.000500201
29659229,30/04/2023,0.003042966
29659229,01/05/2023,0.004826106
29659229,02/05/2023,0.0031438
29659229,03/05/2023,-0.003169927
29659229,04/05/2023,-0.003515371
29659229,05/05/2023,-0.000770537
29659229,06/05/2023,0.000747009
29659229,07/05/2023,0.0001188
29659229,08/05/2023,0.001960242
29659229,09/05/2023,-0.003739574
29659229,10/05/2023,0.000604541
29659229,11/05/2023,0.000116513
29659229,12/05/2023,-0.002048448
29659229,13/05/2023,-0.002786882
29659229,14/05/2023,-0.002672304
29659229,15/05/2023,-0.001349518
29659229,16/05/2023,-0.004832382
29659229,17/05/2023,0.002468958
29659229,18/05/2023,-0.002499452
29659229,19/05/2023,0.001422269
29659229,20/05/2023,0.003626003
29659229,21/05/2023,0.003394297
29659229,22/05/2023,0.003072257
29659229,23/05/2023,-0.003748233
29659229,24/05/2023,0.001199256
29659229,25/05/2023,5.33E-05
29659229,26/05/2023,-0.002054434
29659229,27/05/2023,-0.002648062
29659229,28/05/2023,0.000470195
29659229,29/05/2023,-0.00201191
29659229,30/05/2023,-0.000121387
29659229,31/05/2023,0.001884739
29659229,01/06/2023,0.001054605
29659229,02/06/2023,-0.003114188
29659229,03/06/2023,-0.0032008
29659229,04/06/2023,0.001442964
29659229,05/06/2023,1.21E-05
29659229,06/06/2023,-0.001399903
29659229,07/06/2023,-0.004637659
29659229,08/06/2023,-0.004576769
29659229,09/06/2023,-0.001611675
29659229,10/06/2023,-0.00411573
29659229,11/06/2023,0.002168317
29659229,12/06/2023,0.00056288
29659229,13/06/2023,-1.27E-05
29659229,14/06/2023,0.002449391
29659229,15/06/2023,-0.003215103
29659229,16/06/2023,0.00477479
29659229,17/06/2023,0.004761178
29659229,18/06/2023,0.000494265
29659229,19/06/2023,-0.001141865
29659229,20/06/2023,-0.000273315
29659229,21/06/2023,-0.00101549
29659229,22/06/2023,0.000813855
29659229,23/06/2023,-0.001125365
29659229,24/06/2023,-0.004815214
29659229,25/06/2023,0.000390932
29659229,26/06/2023,0.003365225
29659229,27/06/2023,0.001573845
29659229,28/06/2023,-0.002479635
29659229,29/06/2023,0.002502763
29659229,30/06/2023,-0.002311375
29659229,01/07/2023,0.004695588
29659229,02/07/2023,-0.001820915
29659229,03/07/2023,0.003571342
29659229,04/07/2023,-0.002757189
29659229,05/07/2023,0.002804673
29659229,06/07/2023,0.0017085
29659229,07/07/2023,0.000963929
29659229,08/07/2023,-0.003165675
29659229,09/07/2023,0.003733219
29659229,10/07/2023,0.001890644
29659229,11/07/2023,-0.001528958
29659229,12/07/2023,-0.003761155
29659229,13/07/2023,-0.003885087
29659229,14/07/2023,0.000162298
29659229,15/07/2023,-0.00434853
29659229,16/07/2023,0.000661963
29659229,17/07/2023,0.000753776
29659229,18/07/2023,-0.001599552
29659229,19/07/2023,0.000909268
29659229,20/07/2023,0.002326661
25104089,02/05/2022,-0.001771865
25104089,03/05/2022,-0.003057506
25104089,04/05/2022,-0.001958227
25104089,05/05/2022,0.001876676
25104089,06/05/2022,7.00E-05
25104089,07/05/2022,0.004761337
25104089,08/05/2022,0.000983824
25104089,09/05/2022,0.001179025
25104089,10/05/2022,0.003181297
25104089,11/05/2022,-0.001319175
25104089,12/05/2022,0.002443188
25104089,13/05/2022,-0.004351402
25104089,14/05/2022,0.002061344
25104089,15/05/2022,-0.002249677
25104089,16/05/2022,-0.003597679
25104089,17/05/2022,0.004579034
25104089,18/05/2022,0.002105613
25104089,19/05/2022,0.004246108
25104089,20/05/2022,-0.004790176
25104089,21/05/2022,0.001885406
25104089,22/05/2022,0.002315955
25104089,23/05/2022,0.004165328
25104089,24/05/2022,0.004205074
25104089,25/05/2022,-0.004290442
25104089,26/05/2022,0.000508883
25104089,27/05/2022,0.002595688
25104089,28/05/2022,0.004826078
25104089,29/05/2022,-0.004305625
25104089,30/05/2022,-0.004821512
25104089,31/05/2022,-0.001032632
25104089,01/06/2022,-0.002621765
25104089,02/06/2022,-0.00378053
25104089,03/06/2022,-0.004688145
25104089,04/06/2022,0.002789859
25104089,05/06/2022,-0.000949304
25104089,06/06/2022,-0.000955217
25104089,07/06/2022,0.004067754
25104089,08/06/2022,-0.004067051
25104089,09/06/2022,-0.001904375
25104089,10/06/2022,-0.001415822
25104089,11/06/2022,0.002510892
25104089,12/06/2022,0.000998702
25104089,13/06/2022,0.002108298
25104089,14/06/2022,0.004794551
25104089,15/06/2022,-0.004003408
25104089,16/06/2022,-0.000260127
25104089,17/06/2022,-0.003209723
25104089,18/06/2022,-0.002008956
25104089,19/06/2022,0.002687175
25104089,20/06/2022,-0.002522376
25104089,21/06/2022,-0.001538669
25104089,22/06/2022,0.004719678
25104089,23/06/2022,0.001111947
25104089,24/06/2022,0.004869302
25104089,25/06/2022,-0.001986673
25104089,26/06/2022,0.003057733
25104089,27/06/2022,0.002336699
25104089,28/06/2022,0.004025615
25104089,29/06/2022,0.00420522
25104089,30/06/2022,0.001294742
25104089,01/07/2022,0.004487157
25104089,02/07/2022,-0.000616965
25104089,03/07/2022,-0.004245829
25104089,04/07/2022,-0.001088555
25104089,05/07/2022,-0.003485176
25104089,06/07/2022,-0.002748832
25104089,07/07/2022,-0.004561947
25104089,08/07/2022,0.00058977
25104089,09/07/2022,-0.002746334
25104089,10/07/2022,-0.003155815
25104089,11/07/2022,0.004476168
25104089,12/07/2022,-0.002657117
25104089,13/07/2022,0.000589739
25104089,14/07/2022,-0.000481133
25104089,15/07/2022,0.001434473
25104089,16/07/2022,0.002850613
25104089,17/07/2022,0.000129732
25104089,18/07/2022,-0.004296034
25104089,19/07/2022,0.002792328
25104089,20/07/2022,-0.003666293
25104089,21/07/2022,9.08E-06
25104089,22/07/2022,0.001894802
25104089,23/07/2022,-0.001694984
25104089,24/07/2022,0.00092063
25104089,25/07/2022,-0.002768383
25104089,26/07/2022,-0.0013654
25104089,27/07/2022,0.003562473
25104089,28/07/2022,-0.002005856
25104089,29/07/2022,-0.001270702
25104089,30/07/2022,-0.004297432
25104089,31/07/2022,0.000548544
25104089,01/08/2022,-0.003603404
25104089,02/08/2022,0.000135901
25104089,03/08/2022,-0.003430176
25104089,04/08/2022,-0.000930756
25104089,05/08/2022,-0.004648347
25104089,06/08/2022,0.002579602
25104089,07/08/2022,0.003360636
25104089,08/08/2022,-0.00290517
25104089,09/08/2022,0.003413816
25104089,10/08/2022,0.00251745
25104089,11/08/2022,0.001959605
25104089,12/08/2022,0.001087803
25104089,13/08/2022,-0.001232007
25104089,14/08/2022,-0.002850793
25104089,15/08/2022,0.004465253
25104089,16/08/2022,-0.004778291
25104089,17/08/2022,0.003327886
25104089,18/08/2022,0.00295122
25104089,19/08/2022,-0.001721326
25104089,20/08/2022,-0.002611261
25104089,21/08/2022,0.003973855
25104089,22/08/2022,0.002062136
25104089,23/08/2022,-0.00207056
25104089,24/08/2022,0.004155777
25104089,25/08/2022,0.003876932
25104089,26/08/2022,0.001567252
25104089,27/08/2022,0.00479525
25104089,28/08/2022,0.004912635
25104089,29/08/2022,-0.00483641
25104089,30/08/2022,0.003940172
25104089,31/08/2022,0.00109073
25104089,01/09/2022,-0.004282923
25104089,02/09/2022,-0.003171176
25104089,03/09/2022,-0.001312919
25104089,04/09/2022,0.004082141
25104089,05/09/2022,0.001174532
25104089,06/09/2022,-0.001085149
25104089,07/09/2022,0.002948654
25104089,08/09/2022,-0.003990659
25104089,09/09/2022,-0.000803709
25104089,10/09/2022,-0.004426885
25104089,11/09/2022,0.004946069
25104089,12/09/2022,-0.00153917
25104089,13/09/2022,4.67E-05
25104089,14/09/2022,0.002397473
25104089,15/09/2022,-0.003171122
25104089,16/09/2022,0.002040459
25104089,17/09/2022,-0.004266464
25104089,18/09/2022,0.001467901
25104089,19/09/2022,0.000317847
25104089,20/09/2022,0.000755064
25104089,21/09/2022,-0.000644481
25104089,22/09/2022,-0.003495003
25104089,23/09/2022,0.001592336
25104089,24/09/2022,-0.000540405
25104089,25/09/2022,-0.003439017
25104089,26/09/2022,-0.000121641
25104089,27/09/2022,0.004469103
25104089,28/09/2022,0.001721491
25104089,29/09/2022,0.00041063
25104089,30/09/2022,-0.004231799
25104089,01/10/2022,0.002915958
25104089,02/10/2022,0.000457956
25104089,03/10/2022,0.002668767
25104089,04/10/2022,-0.001879541
25104089,05/10/2022,0.00042912
25104089,06/10/2022,-0.000850416
25104089,07/10/2022,-0.000449815
25104089,08/10/2022,-0.001256446
25104089,09/10/2022,-0.002303667
25104089,10/10/2022,-0.004851869
25104089,11/10/2022,-0.00451505
25104089,12/10/2022,-0.00091021
25104089,13/10/2022,-0.002997822
25104089,14/10/2022,0.00161991
25104089,15/10/2022,0.003637611
25104089,16/10/2022,0.003061372
25104089,17/10/2022,-0.000178554
25104089,18/10/2022,-0.000614358
25104089,19/10/2022,-0.004704953
25104089,20/10/2022,-0.00104884
25104089,21/10/2022,-0.002610936
25104089,22/10/2022,-0.001407401
25104089,23/10/2022,0.002957034
25104089,24/10/2022,-0.004946952
25104089,25/10/2022,0.00363362
25104089,26/10/2022,-0.001948034
25104089,27/10/2022,-0.001649507
25104089,28/10/2022,-0.003803447
25104089,29/10/2022,-0.000999352
25104089,30/10/2022,-0.003646415
25104089,31/10/2022,0.001057215
25104089,01/11/2022,0.002818974
25104089,02/11/2022,-0.004709339
25104089,03/11/2022,-0.003164006
25104089,04/11/2022,-0.004064783
25104089,05/11/2022,0.004345609
25104089,06/11/2022,6.06E-05
25104089,07/11/2022,0.003758107
25104089,08/11/2022,0.002599289
25104089,09/11/2022,-0.000966485
25104089,10/11/2022,0.00431963
25104089,11/11/2022,-0.004000234
25104089,12/11/2022,0.003049108
25104089,13/11/2022,-0.000172285
25104089,14/11/2022,0.001476721
25104089,15/11/2022,-0.002194674
25104089,16/11/2022,-0.002655366
25104089,17/11/2022,-0.002309224
25104089,18/11/2022,0.003630314
25104089,19/11/2022,0.004437605
25104089,20/11/2022,0.00204951
25104089,21/11/2022,0.004954041
25104089,22/11/2022,0.000275926
25104089,23/11/2022,0.004668558
25104089,24/11/2022,0.002406747
25104089,25/11/2022,-0.001633951
25104089,26/11/2022,-0.004884147
25104089,27/11/2022,0.002399749
25104089,28/11/2022,0.001148356
25104089,29/11/2022,0.000534756
25104089,30/11/2022,-0.002551465
25104089,01/12/2022,-0.002428691
25104089,02/12/2022,0.004494296
25104089,03/12/2022,0.001198887
25104089,04/12/2022,-0.00070633
25104089,05/12/2022,-0.000242309
25104089,06/12/2022,0.003015515
25104089,07/12/2022,0.001212687
25104089,08/12/2022,-0.002110518
25104089,09/12/2022,0.000555003
25104089,10/12/2022,-0.002880511
25104089,11/12/2022,0.003973015
25104089,12/12/2022,0.000792788
25104089,13/12/2022,0.000380257
25104089,14/12/2022,-0.003576309
25104089,15/12/2022,-0.002249571
25104089,16/12/2022,-0.001917488
25104089,17/12/2022,-0.00380873
25104089,18/12/2022,0.002578292
25104089,19/12/2022,0.003517382
25104089,20/12/2022,-0.003332999
25104089,21/12/2022,0.004052349
25104089,22/12/2022,-0.002160415
25104089,23/12/2022,-0.000959341
25104089,24/12/2022,0.00352509
25104089,25/12/2022,-0.002856794
25104089,26/12/2022,-0.002719125
25104089,27/12/2022,0.00055177
25104089,28/12/2022,-0.000508359
25104089,29/12/2022,7.79E-05
25104089,30/12/2022,0.003878939
25104089,31/12/2022,-0.004933624
25104089,01/01/2023,-0.002378046
25104089,02/01/2023,0.00232376
25104089,03/01/2023,-0.004082401
25104089,04/01/2023,-0.000924882
25104089,05/01/2023,0.002591685
25104089,06/01/2023,0.000668031
25104089,07/01/2023,-0.001724375
25104089,08/01/2023,0.002620667
25104089,09/01/2023,-0.003635055
25104089,10/01/2023,0.00302348
25104089,11/01/2023,-0.002146748
25104089,12/01/2023,0.00423557
25104089,13/01/2023,0.001063669
25104089,14/01/2023,0.001951724
25104089,15/01/2023,-0.004733297
25104089,16/01/2023,0.001222934
25104089,17/01/2023,0.003319737
25104089,18/01/2023,-0.003509643
25104089,19/01/2023,0.004262958
25104089,20/01/2023,-0.000474591
25104089,21/01/2023,-0.00432292
25104089,22/01/2023,-0.004211561
25104089,23/01/2023,0.001266942
25104089,24/01/2023,0.001973334
25104089,25/01/2023,-0.000808559
25104089,26/01/2023,3.05E-05
25104089,27/01/2023,-0.000143594
25104089,28/01/2023,0.002879563
25104089,29/01/2023,0.004884253
25104089,30/01/2023,-0.004190479
25104089,31/01/2023,-0.00372511
25104089,01/02/2023,0.002763726
25104089,02/02/2023,0.00103777
25104089,03/02/2023,-0.002593628
25104089,04/02/2023,-0.00220023
25104089,05/02/2023,-0.004015424
25104089,06/02/2023,-0.000810855
25104089,07/02/2023,-0.00252005
25104089,08/02/2023,0.004232509
25104089,09/02/2023,-0.001938246
25104089,10/02/2023,0.0037795
25104089,11/02/2023,0.001230287
25104089,12/02/2023,0.000969075
25104089,13/02/2023,-0.003245556
25104089,14/02/2023,-0.001296086
25104089,15/02/2023,0.002582912
25104089,16/02/2023,0.004811423
25104089,17/02/2023,-0.004967928
25104089,18/02/2023,0.004852782
25104089,19/02/2023,0.003179446
25104089,20/02/2023,0.002809996
25104089,21/02/2023,0.000809184
25104089,22/02/2023,0.002515933
25104089,23/02/2023,0.000566536
25104089,24/02/2023,-0.002155533
25104089,25/02/2023,0.001307056
25104089,26/02/2023,-0.004561993
25104089,27/02/2023,0.004297719
25104089,28/02/2023,-0.002591533
25104089,01/03/2023,0.00199256
25104089,02/03/2023,-0.002346995
25104089,03/03/2023,-0.004732328
25104089,04/03/2023,-0.001850036
25104089,05/03/2023,0.000851319
25104089,06/03/2023,0.003765104
25104089,07/03/2023,0.002859831
25104089,08/03/2023,0.002279822
25104089,09/03/2023,-0.003855031
25104089,10/03/2023,-0.002167903
25104089,11/03/2023,0.000877204
25104089,12/03/2023,-0.004910856
25104089,13/03/2023,0.002904603
25104089,14/03/2023,0.002955341
25104089,15/03/2023,0.002418092
25104089,16/03/2023,0.00372515
25104089,17/03/2023,-0.003674873
25104089,18/03/2023,0.001001538
25104089,19/03/2023,0.004227089
25104089,20/03/2023,-0.000425299
25104089,21/03/2023,0.00294442
25104089,22/03/2023,0.002918206
25104089,23/03/2023,-0.002631946
25104089,24/03/2023,0.000969281
25104089,25/03/2023,-0.001059618
25104089,26/03/2023,-0.003333451
25104089,27/03/2023,-0.000709242
25104089,28/03/2023,-0.002884087
25104089,29/03/2023,-0.002939289
25104089,30/03/2023,0.003174467
25104089,31/03/2023,-0.004626664
25104089,01/04/2023,0.003742567
25104089,02/04/2023,-0.000855235
25104089,03/04/2023,0.001573643
25104089,04/04/2023,0.004546005
25104089,05/04/2023,-0.002257589
25104089,06/04/2023,0.002341496
25104089,07/04/2023,7.97E-05
25104089,08/04/2023,-0.000169897
25104089,09/04/2023,0.003152288
25104089,10/04/2023,0.001730989
25104089,11/04/2023,0.004838312
25104089,12/04/2023,-0.004596494
25104089,13/04/2023,0.003018876
25104089,14/04/2023,0.001862623
25104089,15/04/2023,0.000330024
25104089,16/04/2023,0.002568045
25104089,17/04/2023,0.003900726
25104089,18/04/2023,-0.003155626
25104089,19/04/2023,-0.001894946
25104089,20/04/2023,0.001680574
25104089,21/04/2023,-0.004074046
25104089,22/04/2023,-0.002195586
25104089,23/04/2023,0.004507556
25104089,24/04/2023,-0.00251493
25104089,25/04/2023,0.001371025
25104089,26/04/2023,-0.000575959
25104089,27/04/2023,0.002059576
25104089,28/04/2023,0.00459108
25104089,29/04/2023,-0.000928877
25104089,30/04/2023,-0.00486451
25104089,01/05/2023,0.000337904
25104089,02/05/2023,2.49E-06
25104089,03/05/2023,-0.004355444
25104089,04/05/2023,-0.003601118
25104089,05/05/2023,-0.003516274
25104089,06/05/2023,-0.000391358
25104089,07/05/2023,0.001574041
25104089,08/05/2023,-0.002973359
25104089,09/05/2023,0.002098371
25104089,10/05/2023,0.001353268
25104089,11/05/2023,0.000791292
25104089,12/05/2023,0.000375339
25104089,13/05/2023,-0.004257573
25104089,14/05/2023,0.001941219
25104089,15/05/2023,0.000678286
25104089,16/05/2023,-0.001534228
25104089,17/05/2023,-0.001406357
25104089,18/05/2023,-0.004710484
25104089,19/05/2023,-0.003627471
25104089,20/05/2023,0.004198642
25104089,21/05/2023,-0.001825597
25104089,22/05/2023,-0.000258265
25104089,23/05/2023,0.001395935
25104089,24/05/2023,-0.002724948
25104089,25/05/2023,0.003360548
25104089,26/05/2023,3.64E-05
25104089,27/05/2023,-0.003581599
25104089,28/05/2023,0.000681068
25104089,29/05/2023,-0.003657343
25104089,30/05/2023,-0.004190495
25104089,31/05/2023,0.003934495
25104089,01/06/2023,0.003243862
25104089,02/06/2023,0.000451105
25104089,03/06/2023,-0.004523721
25104089,04/06/2023,-0.001182652
25104089,05/06/2023,0.002638604
25104089,06/06/2023,-0.002371649
25104089,07/06/2023,0.003519953
25104089,08/06/2023,0.00465861
25104089,09/06/2023,-0.000827889
25104089,10/06/2023,0.00431892
25104089,11/06/2023,-0.003107545
25104089,12/06/2023,-0.00386675
25104089,13/06/2023,-0.003472445
25104089,14/06/2023,-0.001448806
25104089,15/06/2023,0.000951203
25104089,16/06/2023,0.002746023
25104089,17/06/2023,0.00494914
25104089,18/06/2023,-0.00194855
25104089,19/06/2023,-0.001657065
25104089,20/06/2023,0.004291086
25104089,21/06/2023,-0.00061796
25104089,22/06/2023,-0.000911564
25104089,23/06/2023,-0.000348884
25104089,24/06/2023,-0.004648556
25104089,25/06/2023,0.002133202
25104089,26/06/2023,0.003796411
25104089,27/06/2023,-0.004362335
25104089,28/06/2023,-0.001973456
25104089,29/06/2023,-0.002123851
25104089,30/06/2023,-0.001567678
25104089,01/07/2023,-0.003770389
25104089,02/07/2023,0.000930266
25104089,03/07/2023,-0.004919621
25104089,04/07/2023,-0.003421908
25104089,05/07/2023,-0.001292091
25104089,06/07/2023,0.004052826
25104089,07/07/2023,2.68E-05
25104089,08/07/2023,0.003210813
25104089,09/07/2023,-0.001214679
25104089,10/07/2023,0.000122034
25104089,11/07/2023,-0.004202941
25104089,12/07/2023,0.000889453
25104089,13/07/2023,-0.001126751
25104089,14/07/2023,0.004573422
25104089,15/07/2023,0.000611713
25104089,16/07/2023,-0.004742799
25104089,17/07/2023,0.004742146
25104089,18/07/2023,-0.00275441
25104089,19/07/2023,-0.002186496
25104089,20/07/2023,-0.002759755
96434945,02/05/2022,0.00200032
96434945,03/05/2022,0.003184819
96434945,04/05/2022,0.004882051
96434945,05/05/2022,1.10E-05
96434945,06/05/2022,-0.002163337
96434945,07/05/2022,-0.000604685
96434945,08/05/2022,-0.0020597
96434945,09/05/2022,0.001566516
96434945,10/05/2022,0.001017718
96434945,11/05/2022,-0.003363958
96434945,12/05/2022,0.002289457
96434945,13/05/2022,0.004174022
96434945,14/05/2022,0.000670351
96434945,15/05/2022,0.000535492
96434945,16/05/2022,0.002314495
96434945,17/05/2022,0.000709784
96434945,18/05/2022,-0.001259072
96434945,19/05/2022,0.000267105
96434945,20/05/2022,-0.000788434
96434945,21/05/2022,0.003892657
96434945,22/05/2022,-0.003095503
96434945,23/05/2022,0.002949461
96434945,24/05/2022,8.99E-05
96434945,25/05/2022,8.77E-06
96434945,26/05/2022,-0.00419614
96434945,27/05/2022,0.003034096
96434945,28/05/2022,-0.003230394
96434945,29/05/2022,-0.004396274
96434945,30/05/2022,-0.002135422
96434945,31/05/2022,-0.002800027
96434945,01/06/2022,0.000686096
96434945,02/06/2022,-0.000495983
96434945,03/06/2022,0.003190536
96434945,04/06/2022,0.00030304
96434945,05/06/2022,-0.000502399
96434945,06/06/2022,-0.001491892
96434945,07/06/2022,0.002986208
96434945,08/06/2022,-0.000334226
96434945,09/06/2022,-0.000743483
96434945,10/06/2022,0.004048241
96434945,11/06/2022,-0.004855972
96434945,12/06/2022,-0.000779146
96434945,13/06/2022,0.004127134
96434945,14/06/2022,-5.65E-05
96434945,15/06/2022,-0.003065547
96434945,16/06/2022,0.000866774
96434945,17/06/2022,-0.004781448
96434945,18/06/2022,0.001823168
96434945,19/06/2022,-0.001527761
96434945,20/06/2022,-0.001333901
96434945,21/06/2022,0.000357899
96434945,22/06/2022,-0.002682011
96434945,23/06/2022,0.003984685
96434945,24/06/2022,0.004882391
96434945,25/06/2022,-0.003303711
96434945,26/06/2022,-0.001259388
96434945,27/06/2022,0.000266674
96434945,28/06/2022,-0.000787921
96434945,29/06/2022,-0.001159883
96434945,30/06/2022,0.003408235
96434945,01/07/2022,-0.000866647
96434945,02/07/2022,0.002793266
96434945,03/07/2022,0.001928604
96434945,04/07/2022,0.003357186
96434945,05/07/2022,-0.002073766
96434945,06/07/2022,0.002961651
96434945,07/07/2022,0.003479922
96434945,08/07/2022,-0.004295597
96434945,09/07/2022,0.002866013
96434945,10/07/2022,-0.004552551
96434945,11/07/2022,0.002304244
96434945,12/07/2022,-0.00407232
96434945,13/07/2022,0.000507936
96434945,14/07/2022,0.002165306
96434945,15/07/2022,-0.004078069
96434945,16/07/2022,-0.004079089
96434945,17/07/2022,0.004547467
96434945,18/07/2022,-0.001529396
96434945,19/07/2022,-0.00148271
96434945,20/07/2022,-0.004844534
96434945,21/07/2022,-0.002016386
96434945,22/07/2022,0.004158677
96434945,23/07/2022,0.001102846
96434945,24/07/2022,0.004818908
96434945,25/07/2022,0.003153913
96434945,26/07/2022,0.002602775
96434945,27/07/2022,0.003464177
96434945,28/07/2022,-0.003488027
96434945,29/07/2022,-0.000772534
96434945,30/07/2022,-0.003279776
96434945,31/07/2022,-0.004907474
96434945,01/08/2022,0.004954438
96434945,02/08/2022,0.004000237
96434945,03/08/2022,0.003474524
96434945,04/08/2022,0.004688088
96434945,05/08/2022,0.000878314
96434945,06/08/2022,-0.004925392
96434945,07/08/2022,0.000259425
96434945,08/08/2022,-0.003925785
96434945,09/08/2022,0.001772981
96434945,10/08/2022,-0.002525834
96434945,11/08/2022,-0.001216294
96434945,12/08/2022,-8.78E-05
96434945,13/08/2022,-0.00075748
96434945,14/08/2022,0.002837746
96434945,15/08/2022,0.003675292
96434945,16/08/2022,-0.003684372
96434945,17/08/2022,0.002985175
96434945,18/08/2022,-0.000230967
96434945,19/08/2022,-0.004313845
96434945,20/08/2022,-0.000753109
96434945,21/08/2022,0.001221255
96434945,22/08/2022,0.001082622
96434945,23/08/2022,0.000503089
96434945,24/08/2022,-0.002546433
96434945,25/08/2022,0.00450102
96434945,26/08/2022,0.001881765
96434945,27/08/2022,0.001716913
96434945,28/08/2022,0.004115253
96434945,29/08/2022,0.004742388
96434945,30/08/2022,0.000380014
96434945,31/08/2022,0.002763401
96434945,01/09/2022,-0.004528982
96434945,02/09/2022,0.004026375
96434945,03/09/2022,-0.004501827
96434945,04/09/2022,0.002471919
96434945,05/09/2022,0.001958394
96434945,06/09/2022,-0.001087744
96434945,07/09/2022,-0.00333679
96434945,08/09/2022,-0.004482368
96434945,09/09/2022,-0.004612992
96434945,10/09/2022,-0.001536503
96434945,11/09/2022,0.003775565
96434945,12/09/2022,0.003718662
96434945,13/09/2022,0.003717374
96434945,14/09/2022,0.004514947
96434945,15/09/2022,0.004132117
96434945,16/09/2022,-0.002009248
96434945,17/09/2022,-0.001562063
96434945,18/09/2022,-0.001397889
96434945,19/09/2022,-0.003778807
96434945,20/09/2022,-0.000104009
96434945,21/09/2022,-0.001956672
96434945,22/09/2022,-0.003839708
96434945,23/09/2022,0.00127483
96434945,24/09/2022,0.001462029
96434945,25/09/2022,0.003355709
96434945,26/09/2022,-0.00201186
96434945,27/09/2022,0.003511693
96434945,28/09/2022,0.004211092
96434945,29/09/2022,-0.003168607
96434945,30/09/2022,0.002059959
96434945,01/10/2022,0.000338956
96434945,02/10/2022,-0.004727973
96434945,03/10/2022,-0.001334624
96434945,04/10/2022,0.002135671
96434945,05/10/2022,-0.004689648
96434945,06/10/2022,0.003331478
96434945,07/10/2022,-0.00030146
96434945,08/10/2022,-0.002244527
96434945,09/10/2022,-0.001265681
96434945,10/10/2022,0.002823372
96434945,11/10/2022,0.002789116
96434945,12/10/2022,0.001527325
96434945,13/10/2022,0.003751217
96434945,14/10/2022,-0.002035486
96434945,15/10/2022,0.002467572
96434945,16/10/2022,0.001433149
96434945,17/10/2022,0.001496255
96434945,18/10/2022,-0.00140375
96434945,19/10/2022,0.002584389
96434945,20/10/2022,0.004376644
96434945,21/10/2022,0.003834312
96434945,22/10/2022,-0.003624242
96434945,23/10/2022,-0.003762811
96434945,24/10/2022,0.002008144
96434945,25/10/2022,-0.0007735
96434945,26/10/2022,0.004428475
96434945,27/10/2022,0.001652565
96434945,28/10/2022,-0.004101758
96434945,29/10/2022,-0.002075111
96434945,30/10/2022,-0.001644064
96434945,31/10/2022,0.003077489
96434945,01/11/2022,0.000763561
96434945,02/11/2022,0.004554718
96434945,03/11/2022,0.001915515
96434945,04/11/2022,0.003230475
96434945,05/11/2022,0.003621269
96434945,06/11/2022,-0.002310281
96434945,07/11/2022,0.003242452
96434945,08/11/2022,0.001260795
96434945,09/11/2022,-0.000329216
96434945,10/11/2022,-0.004685312
96434945,11/11/2022,0.004461832
96434945,12/11/2022,-0.001437753
96434945,13/11/2022,-0.004993591
96434945,14/11/2022,-0.003058248
96434945,15/11/2022,-0.004625429
96434945,16/11/2022,0.00041413
96434945,17/11/2022,-0.001946808
96434945,18/11/2022,0.004976181
96434945,19/11/2022,-0.002458034
96434945,20/11/2022,-0.002689879
96434945,21/11/2022,-0.002309947
96434945,22/11/2022,-0.004829353
96434945,23/11/2022,-0.00057183
96434945,24/11/2022,-0.00127436
96434945,25/11/2022,0.003489377
96434945,26/11/2022,-0.001514335
96434945,27/11/2022,0.00127299
96434945,28/11/2022,0.003102061
96434945,29/11/2022,0.003173482
96434945,30/11/2022,-0.002335131
96434945,01/12/2022,0.003538166
96434945,02/12/2022,0.004625552
96434945,03/12/2022,0.003767446
96434945,04/12/2022,0.004120278
96434945,05/12/2022,0.003423539
96434945,06/12/2022,-0.003892939
96434945,07/12/2022,0.002440074
96434945,08/12/2022,0.000158392
96434945,09/12/2022,0.000218695
96434945,10/12/2022,-0.000961135
96434945,11/12/2022,-0.002486569
96434945,12/12/2022,0.004544866
96434945,13/12/2022,-0.003399424
96434945,14/12/2022,0.004611277
96434945,15/12/2022,0.004539149
96434945,16/12/2022,-0.004770529
96434945,17/12/2022,-0.003155346
96434945,18/12/2022,0.001518336
96434945,19/12/2022,-0.000270639
96434945,20/12/2022,0.00023575
96434945,21/12/2022,0.000975885
96434945,22/12/2022,0.000102245
96434945,23/12/2022,0.004905582
96434945,24/12/2022,-0.003041194
96434945,25/12/2022,-9.76E-05
96434945,26/12/2022,-0.001232828
96434945,27/12/2022,0.003288402
96434945,28/12/2022,0.004306979
96434945,29/12/2022,0.00329661
96434945,30/12/2022,0.002901071
96434945,31/12/2022,0.002083102
96434945,01/01/2023,-0.003319853
96434945,02/01/2023,0.00483432
96434945,03/01/2023,0.000839711
96434945,04/01/2023,-0.001351349
96434945,05/01/2023,0.003867231
96434945,06/01/2023,0.004004774
96434945,07/01/2023,-0.004857728
96434945,08/01/2023,-0.002275236
96434945,09/01/2023,0.003128263
96434945,10/01/2023,0.00195269
96434945,11/01/2023,0.001446006
96434945,12/01/2023,-0.002343195
